Date,Open,High,Low,Close,Adj Close,Volume
7/30/2015,210.160004,211.020004,209.419998,210.820007,190.862778,91304400
7/31/2015,211.419998,211.449997,210.160004,210.5,190.573059,103266900
8/3/2015,210.460007,210.529999,208.649994,209.789993,189.930237,113965700
8/4/2015,209.699997,210.25,208.800003,209.380005,189.559113,81820800
8/5/2015,210.449997,211.309998,209.729996,210.070007,190.183746,85786800
8/6/2015,210.289993,210.419998,207.649994,208.350006,188.626617,116030800
8/7/2015,208.160004,208.339996,206.869995,207.949997,188.264404,117858000
8/10/2015,209.279999,210.669998,209.279999,210.570007,190.636444,80270700
8/11/2015,208.970001,209.470001,207.759995,208.669998,188.916321,126081400
8/12/2015,207.110001,209.139999,205.360001,208.919998,189.142624,172123700
8/13/2015,208.729996,209.550003,208.009995,208.660004,188.907227,89383300
8/14/2015,208.429993,209.509995,208.259995,209.419998,189.595306,72786500
8/17/2015,208.710007,210.589996,208.160004,210.589996,190.654541,79072600
8/18/2015,210.259995,210.679993,209.699997,209.979996,190.10228,71692700
8/19/2015,209.089996,210.009995,207.350006,208.320007,188.599411,172946000
8/20/2015,206.509995,208.289993,203.899994,203.970001,184.661224,194327900
8/21/2015,201.729996,203.940002,197.520004,197.830002,179.102432,346588500
8/24/2015,187.490005,197.479996,182.399994,189.5,171.561005,507244300
8/25/2015,195.429993,195.449997,186.919998,187.270004,169.54213,369833100
8/26/2015,192.080002,194.789993,188.369995,194.460007,176.051483,339257000
8/27/2015,197.020004,199.419998,195.210007,199.270004,180.406158,274143900
8/28/2015,198.5,199.839996,197.919998,199.279999,180.415207,160414400
8/31/2015,198.110001,199.130005,197.009995,197.669998,178.957611,163298800
9/1/2015,193.119995,194.770004,190.729996,191.770004,173.616119,256000400
9/2/2015,194.619995,195.460007,192.419998,195.410004,176.911545,160269300
9/3/2015,196.259995,198.050003,194.960007,195.550003,177.0383,152087800
9/4/2015,192.850006,193.860001,191.610001,192.589996,174.358505,207081000
9/8/2015,195.940002,197.610001,195.169998,197.429993,178.740295,116025700
9/9/2015,199.320007,199.470001,194.350006,194.789993,176.35025,149347700
9/10/2015,194.559998,197.220001,194.25,195.850006,177.309891,158611100
9/11/2015,195.380005,196.820007,194.529999,196.740005,178.115662,119691200
9/14/2015,196.949997,197.009995,195.429993,196.009995,177.454758,79452000
9/15/2015,196.610001,198.990005,195.960007,198.460007,179.672806,113806200
9/16/2015,198.820007,200.410004,198.410004,200.179993,181.22998,99581600
9/17/2015,200.020004,202.889999,199.279999,199.729996,180.822556,276046600
9/18/2015,195.710007,198.679993,194.960007,195.449997,177.867691,223657500
9/21/2015,196.440002,197.679993,195.210007,196.460007,178.78685,105726200
9/22/2015,193.880005,194.460007,192.559998,193.910004,176.466248,153890900
9/23/2015,194.110001,194.669998,192.910004,193.600006,176.184082,92790600
9/24/2015,192.149994,193.449997,190.559998,192.899994,175.547028,159378800
9/25/2015,194.639999,195,191.809998,192.850006,175.501602,155054800
9/28/2015,191.779999,191.910004,187.639999,188.009995,171.096954,178515900
9/29/2015,188.270004,189.740005,186.929993,188.119995,171.197083,159045600
9/30/2015,190.369995,191.830002,189.440002,191.630005,174.391342,163452000
10/1/2015,192.080002,192.490005,189.820007,192.130005,174.846375,131079000
10/2/2015,189.770004,195.029999,189.119995,195,177.45816,211003300
10/5/2015,196.460007,198.740005,196.330002,198.470001,180.616028,126320800
10/6/2015,198.309998,198.979996,197,197.789993,179.997192,110274500
10/7/2015,198.899994,199.830002,197.479996,199.410004,181.471436,124307300
10/8/2015,198.949997,201.550003,198.589996,201.210007,183.109528,153055200
10/9/2015,201.380005,201.899994,200.580002,201.330002,183.218719,107069200
10/12/2015,201.419998,201.759995,200.910004,201.520004,183.391647,56395600
10/13/2015,200.649994,202.160004,200.050003,200.25,182.235901,88038700
10/14/2015,200.179993,200.869995,198.940002,199.289993,181.362228,99106200
10/15/2015,200.080002,202.360001,199.639999,202.350006,184.146957,134142200
10/16/2015,202.830002,203.289993,201.919998,203.270004,184.984207,114580100
10/19/2015,202.5,203.369995,202.130005,203.369995,185.075211,76523900
10/20/2015,202.850006,203.839996,202.550003,203.110001,184.838623,78448500
10/21/2015,203.610001,203.789993,201.649994,201.850006,183.691956,102038000
10/22/2015,202.979996,205.509995,201.850006,205.259995,186.795212,174911700
10/23/2015,207.25,207.949997,206.300003,207.509995,188.842773,144442300
10/26/2015,207.300003,207.369995,206.559998,207,188.378677,69033000
10/27/2015,206.199997,207,205.789993,206.600006,188.014664,77905800
10/28/2015,207,208.979996,206.210007,208.949997,190.153244,135906700
10/29/2015,208.350006,209.270004,208.210007,208.830002,190.044037,90525500
10/30/2015,209.059998,209.440002,207.740005,207.929993,189.224991,131076900
11/2/2015,208.320007,210.619995,208.169998,210.389999,191.463745,86270800
11/3/2015,209.970001,211.660004,209.699997,211,192.018814,95246100
11/4/2015,211.350006,211.5,209.720001,210.360001,191.436386,96224500
11/5/2015,210.429993,210.979996,209.089996,210.149994,191.245316,78408700
11/6/2015,209.740005,210.320007,208.460007,210.039993,191.145157,110471500
11/9/2015,209.309998,209.490005,206.949997,208.080002,189.361496,131008700
11/10/2015,207.509995,208.600006,207.190002,208.559998,189.79834,75874600
11/11/2015,208.880005,208.940002,207.660004,207.740005,189.052139,67846000
11/12/2015,206.5,207.059998,204.820007,204.839996,186.412949,121315200
11/13/2015,204.350006,204.669998,202.440002,202.539993,184.319839,153577100
11/16/2015,202.320007,205.690002,202.179993,205.619995,187.122818,117645200
11/17/2015,205.990005,207.039993,204.880005,205.470001,186.986298,121123700
11/18/2015,206.039993,208.899994,205.990005,208.729996,189.953018,121342500
11/19/2015,208.589996,209.050003,208.199997,208.550003,189.789246,88220500
11/20/2015,209.449997,210.119995,208.860001,209.309998,190.480835,94011500
11/23/2015,209.380005,209.979996,208.520004,209.070007,190.262482,64931200
11/24/2015,207.869995,209.830002,207.410004,209.350006,190.517242,98874400
11/25/2015,209.5,209.740005,209.009995,209.320007,190.48996,51980100
11/27/2015,209.429993,209.800003,208.860001,209.559998,190.708374,37317800
11/30/2015,209.75,209.889999,208.559998,208.690002,189.916611,112822700
12/1/2015,209.440002,210.820007,209.110001,210.679993,191.727631,97858400
12/2/2015,210.619995,211,208.229996,208.529999,189.771011,108441300
12/3/2015,208.830002,209.149994,204.75,205.610001,187.113708,166224200
12/4/2015,205.610001,209.970001,205.610001,209.619995,190.762939,192913900
12/7/2015,209.229996,209.729996,207.199997,208.350006,189.607208,102027100
12/8/2015,206.490005,208.289993,205.779999,206.949997,188.33316,103372400
12/9/2015,206.190002,208.679993,204.179993,205.339996,186.867981,162401500
12/10/2015,205.419998,207.429993,205.139999,205.869995,187.350327,116128900
12/11/2015,203.350006,204.139999,201.509995,201.880005,183.719254,211173300
12/14/2015,202.070007,203.050003,199.949997,202.899994,184.647491,182385200
12/15/2015,204.699997,206.110001,202.869995,205.029999,186.585907,154069600
12/16/2015,206.369995,208.389999,204.800003,208.029999,189.31604,197017000
12/17/2015,208.399994,208.479996,204.839996,204.860001,186.431168,173092500
12/18/2015,202.770004,202.929993,199.830002,200.020004,183.109894,251393500
12/21/2015,201.410004,201.880005,200.089996,201.669998,184.620392,99094300
12/22/2015,202.720001,203.850006,201.550003,203.5,186.295731,111026200
12/23/2015,204.690002,206.070007,204.580002,206.020004,188.602631,110987200
12/24/2015,205.720001,206.330002,205.419998,205.679993,188.291397,48539600
12/28/2015,204.860001,205.259995,203.940002,205.210007,187.861099,65899900
12/29/2015,206.509995,207.789993,206.470001,207.399994,189.865967,92640700
12/30/2015,207.110001,207.210007,205.759995,205.929993,188.520233,63317700
12/31/2015,205.130005,205.889999,203.869995,203.869995,186.63443,114877900
1/4/2016,200.490005,201.029999,198.589996,201.020004,184.025345,222353500
1/5/2016,201.399994,201.899994,200.050003,201.360001,184.336609,110845800
1/6/2016,198.339996,200.059998,197.600006,198.820007,182.011322,152112600
1/7/2016,195.330002,197.440002,193.589996,194.050003,177.644592,213436100
1/8/2016,195.190002,195.850006,191.580002,191.919998,175.694717,209817200
1/11/2016,193.009995,193.410004,189.820007,192.110001,175.868607,187941300
1/12/2016,193.820007,194.550003,191.139999,193.660004,177.287598,172330500
1/13/2016,194.449997,194.860001,188.380005,188.830002,172.865936,221168900
1/14/2016,189.550003,193.259995,187.660004,191.929993,175.703857,240795600
1/15/2016,186.770004,188.759995,185.520004,187.809998,171.932159,324846400
1/19/2016,189.960007,190.110001,186.199997,188.059998,172.161026,195244400
1/20/2016,185.029999,187.5,181.020004,185.649994,169.954773,286547800
1/21/2016,186.210007,188.869995,184.639999,186.690002,170.906845,195772900
1/22/2016,189.779999,190.759995,188.880005,190.520004,174.413055,168319600
1/25/2016,189.919998,190.149994,187.410004,187.639999,171.77652,130371700
1/26/2016,188.419998,190.529999,188.020004,190.199997,174.120117,141036800
1/27/2016,189.580002,191.559998,187.059998,188.130005,172.225082,185681700
1/28/2016,189.960007,190.199997,187.160004,189.110001,173.122253,143798800
1/29/2016,190.020004,193.880005,189.880005,193.720001,177.342529,210529300
2/1/2016,192.529999,194.580002,191.839996,193.649994,177.278412,136061600
2/2/2016,191.960007,191.970001,189.539993,190.160004,174.08345,182564900
2/3/2016,191.410004,191.779999,187.100006,191.300003,175.127121,205054900
2/4/2016,190.710007,192.75,189.960007,191.600006,175.401733,139531800
2/5/2016,190.990005,191.669998,187.199997,187.949997,172.060333,180788300
2/8/2016,185.770004,186.119995,182.800003,185.419998,169.744232,191526700
2/9/2016,183.360001,186.940002,183.199997,185.429993,169.753403,184513100
2/10/2016,186.410004,188.339996,185.119995,185.270004,169.606873,148214100
2/11/2016,182.339996,184.100006,181.089996,182.860001,167.40065,219058900
2/12/2016,184.960007,186.649994,183.960007,186.630005,170.851944,127632400
2/16/2016,188.770004,189.809998,187.630005,189.779999,173.735596,120250700
2/17/2016,191.160004,193.320007,191.009995,192.880005,176.573502,136009500
2/18/2016,193.199997,193.270004,191.720001,192.089996,175.850296,102343000
2/19/2016,191.169998,192.179993,190.449997,192,175.767929,114793000
2/22/2016,193.869995,194.949997,193.789993,194.779999,178.312927,103640300
2/23/2016,194,194.320007,192.179993,192.320007,176.060898,111455300
2/24/2016,190.630005,193.529999,189.320007,193.199997,176.866486,150812200
2/25/2016,193.729996,195.550003,192.830002,195.539993,179.008652,110728300
2/26/2016,196.570007,196.679993,194.899994,195.089996,178.596695,129833700
2/29/2016,195.110001,196.229996,193.330002,193.559998,177.196014,125918100
3/1/2016,195.009995,198.210007,194.449997,198.110001,181.361374,141799700
3/2/2016,197.740005,199.059998,197.25,199,182.176147,102415000
3/3/2016,198.789993,199.800003,198.110001,199.779999,182.890182,95172200
3/4/2016,200.009995,201.350006,199.029999,200.429993,183.48526,129293600
3/7/2016,199.339996,201.070007,199.25,200.589996,183.631729,100219000
3/8/2016,199.320007,199.919998,198.210007,198.399994,181.626877,123974900
3/9/2016,199.360001,199.789993,198.429993,199.380005,182.524017,94801200
3/10/2016,199.960007,201.070007,197.380005,199.539993,182.670471,156838700
3/11/2016,201.259995,202.809998,199.520004,202.759995,185.618256,137964500
3/14/2016,202.160004,203.039993,201.770004,202.5,185.380234,73612000
3/15/2016,201.360001,202.529999,201.050003,202.169998,185.07814,93169100
3/16/2016,201.600006,203.820007,201.550003,203.339996,186.14917,129303200
3/17/2016,203.240005,205.229996,202.770004,204.630005,187.33017,134278500
3/18/2016,204.169998,204.779999,203.800003,204.380005,188.066299,138372400
3/21/2016,204.070007,204.940002,203.800003,204.669998,188.333145,72926700
3/22/2016,203.759995,205.229996,203.570007,204.559998,188.231888,97471900
3/23/2016,204.110001,204.330002,203.009995,203.210007,186.98967,81052500
3/24/2016,202,203.160004,201.740005,203.119995,186.906906,84360900
3/28/2016,203.610001,203.860001,202.710007,203.240005,187.017303,62408200
3/29/2016,202.759995,205.25,202.399994,205.119995,188.747223,92922900
3/30/2016,206.300003,206.869995,205.589996,206.020004,189.575394,86365300
3/31/2016,205.910004,206.410004,205.330002,205.520004,189.115295,94584100
4/1/2016,204.350006,207.139999,203.979996,206.919998,190.403534,114423500
4/4/2016,206.830002,207.070007,205.889999,206.25,189.787048,63497000
4/5/2016,204.669998,206.259995,203.889999,204.190002,187.891464,99662200
4/6/2016,204.190002,206.490005,203.979996,206.419998,189.943436,91839800
4/7/2016,205.139999,205.559998,203.089996,203.949997,187.670639,113859000
4/8/2016,205.339996,205.850006,203.869995,204.5,188.176712,95040600
4/11/2016,205.25,206.070007,203.910004,204.020004,187.735031,83757500
4/12/2016,204.220001,206.25,203.699997,205.919998,189.483368,115350600
4/13/2016,207,208.100006,206.839996,208,191.397369,96336400
4/14/2016,208.070007,208.600006,207.600006,208.009995,191.406525,65212900
4/15/2016,208.009995,208.169998,207.399994,207.779999,191.194916,75761600
4/18/2016,207.779999,209.279999,207,209.240005,192.538391,82531000
4/19/2016,209.740005,210.199997,208.940002,209.899994,193.145691,88316100
4/20/2016,209.949997,210.919998,209.389999,210.100006,193.329727,81100300
4/21/2016,210.119995,210.25,208.649994,208.970001,192.289917,85695000
4/22/2016,208.550003,209.289993,207.910004,208.970001,192.289917,99251700
4/25/2016,208.259995,208.660004,207.539993,208.610001,191.958679,66166500
4/26/2016,209.039993,209.520004,208.360001,208.919998,192.243912,75864200
4/27/2016,208.470001,209.809998,208.050003,209.350006,192.639557,77329400
4/28/2016,208.460007,209.759995,206.960007,207.449997,190.89122,97216200
4/29/2016,206.720001,207.130005,205.029999,206.330002,189.860657,142424100
5/2/2016,206.919998,208.179993,206.410004,207.970001,191.369736,62188000
5/3/2016,206.520004,206.800003,205.279999,206.160004,189.704224,106422100
5/4/2016,204.990005,205.850006,204.419998,205.009995,188.646027,92243800
5/5/2016,205.559998,205.979996,204.470001,204.970001,188.609207,67619200
5/6/2016,204.059998,205.770004,203.880005,205.720001,189.299347,89315000
5/9/2016,205.570007,206.399994,205.360001,205.889999,189.455765,74374900
5/10/2016,206.720001,208.470001,206.639999,208.449997,191.811401,77472200
5/11/2016,207.910004,208.539993,206.5,206.5,190.017044,81727000
5/12/2016,207.289993,207.490005,205.369995,206.559998,190.072281,89586300
5/13/2016,206.210007,206.860001,204.380005,204.759995,188.41597,96474600
5/16/2016,204.960007,207.339996,204.889999,206.779999,190.274719,77486800
5/17/2016,206.460007,206.800003,204.229996,204.850006,188.498795,114924900
5/18/2016,204.440002,206.300003,203.630005,204.910004,188.553986,120062100
5/19/2016,204.059998,204.539993,202.779999,204.199997,187.900665,115430500
5/20/2016,204.919998,206.100006,204.860001,205.490005,189.087692,104990400
5/23/2016,205.509995,205.839996,204.990005,205.210007,188.830063,58682600
5/24/2016,206.169998,208.240005,206.139999,207.869995,191.27774,93537800
5/25/2016,208.669998,209.770004,207.869995,209.279999,192.575165,76621400
5/26/2016,209.440002,209.710007,208.970001,209.339996,192.630371,55280700
5/27/2016,209.529999,210.25,209.470001,210.240005,193.458588,64211200
5/31/2016,210.559998,210.690002,209.179993,209.839996,193.0905,109879400
6/1/2016,209.119995,210.479996,208.889999,210.270004,193.486176,69936200
6/2/2016,209.800003,210.929993,209.240005,210.910004,194.075058,63044700
6/3/2016,210.25,210.690002,208.860001,210.279999,193.495331,101757100
6/6/2016,210.699997,211.770004,210.509995,211.350006,194.47998,64887000
6/7/2016,211.529999,212.339996,211.5,211.679993,194.783615,60974800
6/8/2016,211.839996,212.520004,211.690002,212.369995,195.418549,66170900
6/9/2016,211.509995,212.220001,211.190002,212.080002,195.151672,73786900
6/10/2016,210.460007,210.860001,209.429993,210.070007,193.302124,113829200
6/13/2016,209.360001,210.369995,208.350006,208.449997,191.811401,117751200
6/14/2016,208,208.740005,206.919998,208.039993,191.434097,125059300
6/15/2016,208.039993,209.360001,207.529999,207.75,191.167282,109124500
6/16/2016,207.75,208.570007,205.589996,208.369995,191.737793,149533100
6/17/2016,207.169998,207.199997,205.75,206.520004,191.023727,117055700
6/20/2016,208.820007,209.610001,207.75,207.850006,192.253922,82789600
6/21/2016,208.300003,208.919998,207.779999,208.440002,192.799683,72461700
6/22/2016,208.649994,209.5,207.929993,208.100006,192.485184,95560500
6/23/2016,209.809998,210.869995,209.270004,210.809998,194.991852,102731400
6/24/2016,203.630005,210.850006,202.720001,203.240005,187.989853,333444400
6/27/2016,201.589996,201.600006,198.649994,199.600006,184.622971,230775800
6/28/2016,201.479996,203.229996,201.119995,203.199997,187.952866,159382400
6/29/2016,204.839996,206.929993,204.720001,206.660004,191.153244,137328600
6/30/2016,207.210007,209.539993,206.559998,209.479996,193.761627,165021900
7/1/2016,209.479996,210.490005,209.289993,209.919998,194.16864,106055300
7/5/2016,208.949997,209.080002,207.710007,208.410004,192.771927,109803700
7/6/2016,207.830002,209.800003,207.059998,209.660004,193.928146,96021500
7/7/2016,209.869995,210.649994,208.630005,209.529999,193.807892,85593800
7/8/2016,211.050003,212.940002,210.779999,212.649994,196.693741,133971000
7/11/2016,213.190002,214.070007,212.949997,213.399994,197.387512,73633900
7/12/2016,214.529999,215.300003,213.429993,214.949997,198.821182,101275600
7/13/2016,215.440002,215.449997,214.350006,214.919998,198.793442,87324100
7/14/2016,216.399994,216.669998,215.660004,216.119995,199.903412,91230900
7/15/2016,216.779999,217.009995,215.309998,215.830002,199.635178,107155400
7/18/2016,215.970001,216.600006,215.669998,216.410004,200.171631,58725900
7/19/2016,215.919998,216.229996,215.630005,216.190002,199.968109,54345700
7/20/2016,216.190002,217.369995,216.190002,217.089996,200.800613,58159500
7/21/2016,216.960007,217.220001,215.75,216.270004,200.042175,67777300
7/22/2016,216.410004,217.300003,216.100006,217.240005,200.939362,62787500
7/25/2016,217,217.059998,215.970001,216.649994,200.393646,55873100
7/26/2016,216.529999,217.169998,215.759995,216.75,200.486115,70080500
7/27/2016,217.190002,217.270004,215.619995,216.520004,200.273407,84083900
7/28/2016,216.289993,217.110001,215.75,216.770004,200.504639,65035700
7/29/2016,216.460007,217.539993,216.130005,217.119995,200.828354,79519400
8/1/2016,217.190002,217.649994,216.410004,216.940002,200.66188,73311400
8/2/2016,216.649994,216.830002,214.570007,215.550003,199.376175,92295500
8/3/2016,215.479996,216.25,215.130005,216.179993,199.958893,53993600
8/4/2016,216.309998,216.779999,214.25,216.410004,200.171631,46585500
8/5/2016,216.410004,218.229996,216.410004,218.179993,201.808838,71892200
8/8/2016,218.399994,218.520004,217.740005,218.050003,201.688583,39906500
8/9/2016,218.130005,218.759995,217.800003,218.179993,201.808838,51251700
8/10/2016,218.309998,218.399994,217.229996,217.639999,201.309341,57941100
8/11/2016,218.259995,218.940002,217.949997,218.649994,202.243546,72504300
8/12/2016,218.289993,218.710007,217.990005,218.460007,202.067841,61313500
8/15/2016,218.889999,219.5,218.880005,219.089996,202.650558,49813500
8/16/2016,218.600006,218.679993,217.960007,217.960007,201.605362,53213600
8/17/2016,218,218.529999,217.020004,218.369995,201.984589,75134300
8/18/2016,218.339996,218.899994,218.210007,218.860001,202.43782,52989300
8/19/2016,218.309998,218.75,217.740005,218.539993,202.141815,75443000
8/22/2016,218.259995,218.800003,217.830002,218.529999,202.132584,61368800
8/23/2016,219.25,219.600006,218.899994,218.970001,202.539551,53399200
8/24/2016,218.800003,218.910004,217.360001,217.850006,201.503616,71728900
8/25/2016,217.399994,218.190002,217.220001,217.699997,201.364822,69224800
8/26/2016,217.919998,219.119995,216.25,217.289993,200.985611,122506300
8/29/2016,217.440002,218.669998,217.399994,218.360001,201.975311,70502200
8/30/2016,218.259995,218.589996,217.350006,218,201.642365,58114500
8/31/2016,217.610001,217.75,216.470001,217.380005,201.068863,85269500
9/1/2016,217.369995,217.729996,216.029999,217.389999,201.078125,97844200
9/2/2016,218.389999,218.869995,217.699997,218.369995,201.984589,79293900
9/6/2016,218.699997,219.119995,217.860001,219.029999,202.595062,56702100
9/7/2016,218.839996,219.220001,218.300003,219.009995,202.576553,76554900
9/8/2016,218.619995,218.940002,218.149994,218.509995,202.114075,74102900
9/9/2016,216.970001,217.029999,213.25,213.279999,197.276505,221589100
9/12/2016,212.389999,216.809998,212.309998,216.339996,200.106918,168110900
9/13/2016,214.839996,215.149994,212.5,213.229996,197.23024,182828800
9/14/2016,213.289993,214.699997,212.5,213.149994,197.156235,134185500
9/15/2016,212.960007,215.729996,212.75,215.279999,199.12645,134427900
9/16/2016,213.479996,213.690002,212.570007,213.369995,198.356689,155236400
9/19/2016,214.130005,214.880005,213.029999,213.410004,198.39386,80250500
9/20/2016,214.410004,214.589996,213.380005,213.419998,198.403183,69665300
9/21/2016,214.240005,216.029999,213.440002,215.820007,200.634323,110284400
9/22/2016,217,217.529999,216.710007,217.179993,201.898605,76678700
9/23/2016,216.720001,216.880005,215.880005,215.990005,200.792343,73630900
9/26/2016,215.020004,215.229996,214.009995,214.240005,199.165482,89827300
9/27/2016,214.050003,215.679993,213.619995,215.570007,200.401917,78494800
9/28/2016,215.830002,216.820007,214.710007,216.639999,201.396591,87411000
9/29/2016,216.399994,216.869995,214.039993,214.679993,199.574539,128070600
9/30/2016,215.649994,217.119995,215.360001,216.300003,201.080521,117202900
10/3/2016,215.820007,216.039993,215.039993,215.779999,200.597107,83512100
10/4/2016,215.910004,216.169998,213.990005,214.679993,199.574539,119948100
10/5/2016,215.410004,216.130005,215.330002,215.630005,200.457687,72816000
10/6/2016,215.369995,216.039993,214.740005,215.779999,200.597107,62927400
10/7/2016,216.100006,216.300003,214.190002,215.039993,199.90918,89788300
10/10/2016,216.160004,216.699997,215.990005,216.160004,200.950439,51855000
10/11/2016,215.660004,215.740005,212.580002,213.429993,198.412476,130367400
10/12/2016,213.589996,214.320007,213.009995,213.710007,198.67276,73866100
10/13/2016,212.160004,213.589996,211.210007,213.009995,198.022003,101357000
10/14/2016,214.149994,214.690002,213.029999,213.119995,198.124298,93346200
10/17/2016,213.089996,213.389999,212.169998,212.380005,197.436356,58275700
10/18/2016,214.240005,214.309998,213.270004,213.710007,198.67276,76869700
10/19/2016,214.020004,214.639999,213.600006,214.279999,199.202667,66519200
10/20/2016,213.869995,214.529999,213.110001,213.880005,198.83078,73639800
10/21/2016,213.880005,214.080002,212.759995,213.979996,198.923767,89089100
10/24/2016,215,215.320007,214.479996,214.889999,199.769714,60146600
10/25/2016,214.679993,214.979996,213.979996,214.169998,199.100388,66542300
10/26/2016,213.210007,214.419998,212.929993,213.740005,198.700653,75705500
10/27/2016,214.580002,214.619995,213.080002,213.169998,198.170792,77220200
10/28/2016,213.139999,213.929993,211.710007,212.539993,197.585083,140623200
10/31/2016,212.929993,213.190002,212.360001,212.550003,197.59436,61272500
11/1/2016,212.929993,212.990005,209.600006,211.009995,196.16272,122781800
11/2/2016,210.649994,211.100006,209.229996,209.740005,194.982117,103330800
11/3/2016,209.990005,210.240005,208.460007,208.779999,194.08963,88939300
11/4/2016,208.910004,209.889999,208.380005,208.550003,193.87587,109122100
11/7/2016,208.550003,213.190002,208.550003,213.149994,198.152161,109794900
11/8/2016,212.690002,214.770004,212.380005,214.110001,199.044617,106772100
11/9/2016,212.369995,217.100006,212.339996,216.380005,201.154907,258429000
11/10/2016,217.300003,218.309998,215.220001,216.919998,201.656906,172113300
11/11/2016,216.080002,216.699997,215.320007,216.419998,201.192062,100552700
11/14/2016,217.029999,217.270004,215.720001,216.589996,201.350113,94580000
11/15/2016,217.039993,218.279999,216.800003,218.279999,202.921204,91652600
11/16/2016,217.559998,218.139999,217.419998,217.869995,202.54007,65617700
11/17/2016,218.050003,219.059998,217.919998,218.990005,203.581253,69797200
11/18/2016,219.070007,219.270004,218.289993,218.5,203.125717,86265800
11/21/2016,219.169998,220.179993,219,220.149994,204.659592,72402600
11/22/2016,220.509995,220.789993,219.729996,220.580002,205.059372,67429000
11/23/2016,219.979996,220.759995,219.75,220.699997,205.170944,56620200
11/25/2016,221.100006,221.559998,221.009995,221.520004,205.933228,37872300
11/28/2016,221.160004,221.479996,220.360001,220.479996,204.9664,76572500
11/29/2016,220.520004,221.440002,220.169998,220.910004,205.366119,69886700
11/30/2016,221.630005,221.820007,220.309998,220.380005,204.873474,113291800
12/1/2016,220.729996,220.729996,219.149994,219.570007,204.120453,79040500
12/2/2016,219.669998,220.25,219.259995,219.679993,204.222687,74840300
12/5/2016,220.649994,221.399994,220.419998,221,205.449829,67837800
12/6/2016,221.220001,221.740005,220.660004,221.699997,206.100571,59877400
12/7/2016,221.520004,224.669998,221.380005,224.600006,208.796509,110738100
12/8/2016,224.570007,225.699997,224.259995,225.149994,209.307816,99714400
12/9/2016,225.410004,226.529999,225.369995,226.509995,210.572144,88005800
12/12/2016,226.399994,226.960007,225.759995,226.25,210.330429,102016100
12/13/2016,227.020004,228.339996,227,227.759995,211.734161,110477500
12/14/2016,227.410004,228.229996,225.369995,225.880005,209.98645,142501800
12/15/2016,226.160004,227.809998,225.889999,226.809998,210.851013,124972600
12/16/2016,226.009995,226.080002,224.669998,225.039993,210.438629,156420200
12/19/2016,225.25,226.020004,225.080002,225.529999,210.89682,90341100
12/20/2016,226.149994,226.570007,225.880005,226.399994,211.710403,89838800
12/21/2016,226.25,226.449997,225.770004,225.770004,211.121277,67909000
12/22/2016,225.600006,225.740005,224.919998,225.380005,210.756561,56219100
12/23/2016,225.429993,225.720001,225.210007,225.710007,211.065186,36697800
12/27/2016,226.020004,226.729996,226,226.270004,211.588837,42672500
12/28/2016,226.570007,226.589996,224.270004,224.399994,209.840149,64095000
12/29/2016,224.479996,224.889999,223.839996,224.350006,209.793396,48696100
12/30/2016,224.729996,224.830002,222.729996,223.529999,209.026611,108998300
1/3/2017,225.039993,225.830002,223.880005,225.240005,210.625656,91366500
1/4/2017,225.619995,226.75,225.610001,226.580002,211.878738,78744400
1/5/2017,226.270004,226.580002,225.479996,226.399994,211.710403,78379000
1/6/2017,226.529999,227.75,225.899994,227.210007,212.467834,71559900
1/9/2017,226.910004,227.070007,226.419998,226.460007,211.766541,46939700
1/10/2017,226.479996,227.449997,226.009995,226.460007,211.766541,63771900
1/11/2017,226.360001,227.100006,225.589996,227.100006,212.36496,74650000
1/12/2017,226.5,226.75,224.960007,226.529999,211.83197,72113200
1/13/2017,226.729996,227.399994,226.690002,227.050003,212.318207,62717900
1/17/2017,226.309998,226.779999,225.800003,226.25,211.570129,61240800
1/18/2017,226.539993,226.800003,225.899994,226.75,212.037689,54793300
1/19/2017,226.839996,227,225.410004,225.910004,211.252197,66608800
1/20/2017,226.699997,227.309998,225.970001,226.740005,212.028336,129168600
1/23/2017,226.740005,226.809998,225.270004,226.149994,211.476563,75061600
1/24/2017,226.399994,228.080002,226.270004,227.600006,212.83252,95555300
1/25/2017,228.699997,229.570007,228.509995,229.570007,214.674713,84437700
1/26/2017,229.399994,229.710007,229.009995,229.330002,214.450302,59970700
1/27/2017,229.419998,229.589996,228.759995,228.970001,214.113663,59711100
1/30/2017,228.169998,228.199997,226.410004,227.550003,212.785782,79737300
1/31/2017,226.979996,227.600006,226.320007,227.529999,212.76709,75880800
2/1/2017,227.529999,228.589996,226.940002,227.619995,212.851227,79117700
2/2/2017,227.619995,228.100006,226.820007,227.770004,212.99147,69657600
2/3/2017,228.820007,229.550003,228.460007,229.339996,214.459656,80563200
2/6/2017,228.869995,229.330002,228.539993,228.929993,214.076233,57790100
2/7/2017,229.380005,229.660004,228.720001,228.940002,214.085587,57931200
2/8/2017,228.940002,229.389999,228.309998,229.240005,214.366135,51566200
2/9/2017,229.240005,230.949997,229.240005,230.600006,215.637848,65955200
2/10/2017,231,231.770004,230.619995,231.509995,216.488815,66015900
2/13/2017,232.080002,233.070007,232.050003,232.770004,217.667099,55182100
2/14/2017,232.559998,233.710007,232.160004,233.699997,218.536758,71109000
2/15/2017,233.449997,235.139999,233.389999,234.919998,219.677597,86785800
2/16/2017,234.949997,235.160004,233.850006,234.720001,219.49057,84722400
